"Activity Id","Day","Hour","Students Sets","Subject","Teachers","Activity Tags","Room","Comments"
"62","Monday","14:40","PTEB-2","E0451-EL124-2-METODE PENGUKURAN","WAS+ELM","","",""
"63","Monday","13:00","PTEA-2","E0451-EL221-3-FISIKA II ","BMY+MAQ","","",""
"63","Monday","13:50","PTEA-2","E0451-EL221-3-FISIKA II ","BMY+MAQ","","",""
"63","Monday","14:40","PTEA-2","E0451-EL221-3-FISIKA II ","BMY+MAQ","","",""
"64","Thursday","09:30","PTEB-2","E0451-EL221-3-FISIKA II ","WWP","","",""
"64","Thursday","10:20","PTEB-2","E0451-EL221-3-FISIKA II ","WWP","","",""
"64","Thursday","11:10","PTEB-2","E0451-EL221-3-FISIKA II ","WWP","","",""
"66","Monday","13:00","PTEA-4","E0451-EL240-3-RANGKAIAN LISTRIK II ","TSM","","",""
"66","Monday","13:50","PTEA-4","E0451-EL240-3-RANGKAIAN LISTRIK II ","TSM","","",""
"66","Monday","14:40","PTEA-4","E0451-EL240-3-RANGKAIAN LISTRIK II ","TSM","","",""
"67","Tuesday","14:40","PTEB-4","E0451-EL240-3-RANGKAIAN LISTRIK II ","TSM","","",""
"67","Tuesday","15:30","PTEB-4","E0451-EL240-3-RANGKAIAN LISTRIK II ","TSM","","",""
"67","Tuesday","16:20","PTEB-4","E0451-EL240-3-RANGKAIAN LISTRIK II ","TSM","","",""
"68","Monday","15:30","PTEA-4","E0451-EL241-2-TEKNIK DIGITAL","YYS+RPR","","",""
"68","Monday","16:20","PTEA-4","E0451-EL241-2-TEKNIK DIGITAL","YYS+RPR","","",""
"69","Wednesday","13:50","PTEB-4","E0451-EL241-2-TEKNIK DIGITAL","SSE+TSR","","",""
"69","Wednesday","14:40","PTEB-4","E0451-EL241-2-TEKNIK DIGITAL","SSE+TSR","","",""
"70","Wednesday","08:40","PTEA-4+MBKM","E0451-KD303-2-KURIKULUM DAN PEMBELAJARAN","MKH","","",""
"70","Wednesday","09:30","PTEA-4+MBKM","E0451-KD303-2-KURIKULUM DAN PEMBELAJARAN","MKH","","",""
"71","Tuesday","09:30","PTEB-4","E0451-KD303-2-KURIKULUM DAN PEMBELAJARAN","MKH","","",""
"71","Tuesday","10:20","PTEB-4","E0451-KD303-2-KURIKULUM DAN PEMBELAJARAN","MKH","","",""
"75","Thursday","07:50","PTEA-EI-4+PTEB-EI-4","E0451-EL340-2-PRAKTIKUM ELEKTRONIKA ANALOG","TSR+MAQ","Praktikum","",""
"75","Thursday","08:40","PTEA-EI-4+PTEB-EI-4","E0451-EL340-2-PRAKTIKUM ELEKTRONIKA ANALOG","TSR+MAQ","Praktikum","",""
"75","Thursday","09:30","PTEA-EI-4+PTEB-EI-4","E0451-EL340-2-PRAKTIKUM ELEKTRONIKA ANALOG","TSR+MAQ","Praktikum","",""
"75","Thursday","10:20","PTEA-EI-4+PTEB-EI-4","E0451-EL340-2-PRAKTIKUM ELEKTRONIKA ANALOG","TSR+MAQ","Praktikum","",""
"75","Thursday","11:10","PTEA-EI-4+PTEB-EI-4","E0451-EL340-2-PRAKTIKUM ELEKTRONIKA ANALOG","TSR+MAQ","Praktikum","",""
"76","Tuesday","07:50","PTEA-EI-4+PTEB-EI-4","E0451-EL341-2-ELEKTRONIKA LANJUT","INK","","",""
"76","Tuesday","08:40","PTEA-EI-4+PTEB-EI-4","E0451-EL341-2-ELEKTRONIKA LANJUT","INK","","",""
"77","Wednesday","10:20","PTEA-EI-4+PTEB-EI-4","E0451-EL342-2-KOMPUTASI DAN ANALISIS NUMERIK","AIP+STA","","",""
"77","Wednesday","11:10","PTEA-EI-4+PTEB-EI-4","E0451-EL342-2-KOMPUTASI DAN ANALISIS NUMERIK","AIP+STA","","",""
"78","Monday","07:00","PTEA-EI-4+PTEB-EI-4+MBKM","E0451-EL343-2-SENSOR DAN TRANSDUSER ","YYS+REP","","",""
"78","Monday","07:50","PTEA-EI-4+PTEB-EI-4+MBKM","E0451-EL343-2-SENSOR DAN TRANSDUSER ","YYS+REP","","",""
"79","Tuesday","13:00","PTEA-EI-4+PTEB-EI-4","E0451-EL344-2-ELEKTRONIKA DAYA ","DLH","","",""
"79","Tuesday","13:50","PTEA-EI-4+PTEB-EI-4","E0451-EL344-2-ELEKTRONIKA DAYA ","DLH","","",""
"81","Thursday","13:00","PTEA-EK-4+PTEB-EK-4","E0451-EL345-2-MEDAN ELEKTROMAGNETIK LANJUT","JKR+SLH","","",""
"81","Thursday","13:50","PTEA-EK-4+PTEB-EK-4","E0451-EL345-2-MEDAN ELEKTROMAGNETIK LANJUT","JKR+SLH","","",""
"82","Thursday","07:50","PTEA-EK-4+PTEB-EK-4","E0451-EL346-2-PRAKTIKUM SISKOM ANALOG DAN TEKNIK DIGITAL","AHS","Praktikum","",""
"82","Thursday","08:40","PTEA-EK-4+PTEB-EK-4","E0451-EL346-2-PRAKTIKUM SISKOM ANALOG DAN TEKNIK DIGITAL","AHS","Praktikum","",""
"82","Thursday","09:30","PTEA-EK-4+PTEB-EK-4","E0451-EL346-2-PRAKTIKUM SISKOM ANALOG DAN TEKNIK DIGITAL","AHS","Praktikum","",""
"82","Thursday","10:20","PTEA-EK-4+PTEB-EK-4","E0451-EL346-2-PRAKTIKUM SISKOM ANALOG DAN TEKNIK DIGITAL","AHS","Praktikum","",""
"82","Thursday","11:10","PTEA-EK-4+PTEB-EK-4","E0451-EL346-2-PRAKTIKUM SISKOM ANALOG DAN TEKNIK DIGITAL","AHS","Praktikum","",""
"83","Tuesday","13:00","PTEA-EK-4+PTEB-EK-4","E0451-EL347-2-SISTEM KOMUNIKASI ANALOG ","ARJ","","",""
"83","Tuesday","13:50","PTEA-EK-4+PTEB-EK-4","E0451-EL347-2-SISTEM KOMUNIKASI ANALOG ","ARJ","","",""
